statenum,casenum,vnumber,pnumber,atmcond,acctime,dayofweek,holiday,numfatal,speeding,age,alcres,drugres3,sex,vfatcount,commlic,dricondatcrashtime,malcohol,dridistract,drivisobs
12,419,1,1,1,2054,1,0,1,0,42,996,0,1,0,0,0,0,0,0
12,450,1,2,10,905,3,0,1,0,42,996,0,2,0,0,0,0,99,0
12,506,2,3,1,350,1,0,2,0,42,996,0,1,2,0,0,0,0,0
12,623,2,1,1,1436,6,0,1,0,42,996,0,1,0,0,0,0,99,0
12,627,1,1,10,2009,1,0,1,0,42,260,0,1,1,0,99,1,99,0
12,669,1,1,1,318,6,0,1,0,42,996,0,1,1,6,10,1,99,0
12,749,1,1,10,2055,6,0,1,0,42,995,0,1,0,0,99,1,0,0
12,1102,2,1,1,1751,4,0,2,0,42,996,0,1,0,0,0,0,0,0
12,1184,3,1,1,2352,6,0,1,0,42,996,0,2,0,0,0,0,0,0
12,1191,2,1,10,1738,5,0,1,0,42,996,0,1,0,6,0,0,99,7
12,1215,1,1,10,1820,7,0,1,0,42,996,0,2,1,6,9,1,0,0
12,1301,1,1,1,2125,2,0,1,0,42,128,0,2,0,0,0,1,0,0
12,1434,1,1,2,2040,6,0,1,0,42,996,0,1,0,0,0,0,0,0
12,1465,1,1,10,2213,7,0,1,0,42,996,0,1,0,0,0,0,0,0
12,1470,2,2,1,3,6,0,1,1,42,996,0,2,0,0,0,0,0,0
12,1540,1,1,10,1415,6,0,1,0,42,995,0,1,1,0,99,0,0,0
12,1545,1,1,1,1124,3,0,1,0,42,996,0,2,1,0,1,0,99,0
12,1557,1,2,1,1416,1,0,2,1,42,37,0,2,2,6,0,1,0,0
12,1581,1,1,1,1019,6,0,1,0,42,996,0,1,0,0,0,0,0,0
12,1597,1,1,1,1116,6,0,1,0,42,0,0,1,1,0,99,0,0,0
12,1606,1,1,1,1632,2,0,1,0,42,0,0,1,1,0,0,0,0,0
12,1634,1,1,2,29,1,0,1,1,42,996,0,1,0,0,0,0,0,0
12,1694,1,2,10,2158,2,0,1,0,42,996,0,1,0,0,0,0,0,0
12,1699,2,1,1,2247,5,0,1,0,42,996,0,1,0,6,0,0,0,0
12,1715,1,1,1,359,5,0,1,0,42,280,0,2,1,0,0,1,0,0
12,1719,1,3,1,652,7,0,2,0,42,996,0,1,2,0,0,0,0,0
12,1726,2,1,1,144,6,0,1,0,42,996,0,2,0,0,0,0,0,0
12,1750,1,1,10,1945,3,0,1,0,42,996,0,2,0,0,0,0,0,0
12,1785,3,1,1,1336,7,0,1,0,42,995,0,1,0,0,0,0,0,0
12,1884,1,2,10,645,4,0,1,0,42,996,0,1,0,6,0,0,0,0
12,1913,3,1,1,1730,5,0,1,0,42,996,0,2,0,0,0,0,0,0
12,1975,2,1,1,948,3,0,1,0,42,995,0,1,0,6,0,0,0,0
12,2065,2,1,1,923,5,0,1,0,42,995,0,1,1,0,0,0,0,0
12,2092,3,2,1,1642,6,0,1,0,42,996,0,2,0,0,0,0,0,0
12,2166,1,1,1,1121,4,0,1,0,42,996,0,1,0,6,0,0,0,0
12,2198,2,1,1,1105,3,0,1,0,42,0,0,1,1,6,99,0,99,0
12,2252,3,1,10,1711,4,0,1,0,42,996,0,1,0,0,0,0,0,0
12,2292,2,1,2,2200,4,0,1,0,42,995,0,1,0,0,0,0,0,0
12,2318,3,2,1,1535,4,0,1,0,42,996,0,2,0,0,0,0,0,0
12,2327,1,2,10,522,4,0,1,0,42,996,0,1,1,0,0,1,99,1
12,2373,1,2,10,1545,2,0,1,0,42,996,0,1,1,0,99,1,1,0
12,2375,1,1,1,1645,3,0,1,0,42,996,0,2,0,0,0,0,0,0
12,2388,1,1,10,1320,3,0,1,0,42,996,0,2,1,0,0,0,0,0
12,2438,1,1,1,2320,7,0,1,0,42,100,0,1,1,0,0,1,0,0
12,2524,1,2,1,2147,6,0,2,0,42,995,0,1,2,0,99,1,0,0
12,2570,3,1,2,1450,3,0,1,0,42,996,0,1,0,0,0,0,0,0
12,2648,1,1,1,1611,2,0,1,0,42,996,0,2,0,0,0,0,93,0
12,2687,1,1,1,1812,4,0,1,0,42,996,0,2,0,0,0,0,0,0
13,78,3,2,1,1300,1,0,1,1,42,996,0,2,0,0,0,0,0,0
13,164,1,1,10,1446,1,0,1,0,42,235,0,1,1,0,9,1,0,0
13,194,1,2,1,1155,1,0,4,0,42,996,0,2,3,0,0,0,3,0
13,249,2,1,1,722,2,0,2,0,42,0,0,1,1,0,99,0,0,0
13,295,1,1,1,735,3,0,1,0,42,996,0,1,1,0,0,0,0,0
13,349,1,1,1,2225,1,0,3,1,42,996,0,1,0,0,0,0,0,0
13,364,1,1,1,23,4,0,1,0,42,996,0,1,1,0,99,0,98,0
13,378,2,1,2,101,1,0,1,0,42,0,0,2,1,0,0,0,0,0
13,417,1,1,1,1932,5,0,1,0,42,21,0,1,1,5,9,1,0,0
13,426,1,1,1,2350,7,0,1,0,42,996,0,1,1,0,9,1,0,0
13,473,2,1,10,1302,5,0,1,0,42,996,0,1,0,0,0,0,0,0
13,477,1,1,1,515,2,0,1,0,42,996,0,1,1,6,0,0,0,0
13,555,1,1,1,1255,2,0,1,0,42,996,0,1,0,0,0,0,0,0
13,576,1,1,1,2301,2,0,1,0,42,68,0,1,1,0,99,1,12,0
13,622,3,1,1,1105,5,0,1,0,42,996,0,1,0,6,0,0,0,0
13,623,2,1,1,1550,6,0,1,0,42,0,0,1,0,0,0,0,0,0
13,668,1,2,1,231,6,0,1,1,42,996,0,1,1,0,9,1,0,0
13,672,2,1,1,453,7,0,1,0,42,0,0,1,1,0,0,1,0,0
13,684,1,1,1,2228,3,0,1,0,42,996,0,1,0,99,0,0,12,0
13,694,1,1,1,1902,7,0,1,1,42,996,0,1,1,0,99,0,0,0
13,801,1,1,1,1901,5,0,1,1,42,996,0,1,0,0,0,0,0,0
13,829,2,4,1,1849,7,0,3,0,42,996,0,1,3,0,0,0,99,0
13,912,2,1,1,41,6,0,1,0,42,996,0,1,1,0,0,0,0,0
13,935,1,1,10,1300,5,0,1,0,42,996,0,1,1,6,99,0,0,0
13,979,5,3,10,1236,2,0,1,1,42,996,0,1,0,0,0,0,0,0
13,996,1,1,10,121,6,0,1,0,42,65,0,2,1,0,9,1,0,0
13,1021,1,1,1,827,6,0,1,0,42,996,0,1,0,0,0,0,0,2
13,1080,2,4,1,111,6,0,1,0,42,996,0,2,0,0,99,0,0,0
13,1082,1,1,1,110,7,0,1,0,42,996,0,1,0,6,1,0,0,0
13,1113,1,1,10,1813,5,0,1,1,42,214,0,1,1,0,9,1,0,0
13,1139,1,1,1,2243,7,0,1,1,42,209,0,1,1,0,99,1,99,0
13,1216,1,1,1,902,7,0,1,0,42,996,0,1,1,0,1,0,99,0
13,1233,2,1,1,1346,5,0,1,0,42,996,0,2,0,0,0,0,0,0
13,1242,2,1,1,1245,6,0,1,0,42,996,0,2,0,0,0,0,0,0
16,31,2,1,10,1500,7,0,1,0,42,996,0,1,0,6,0,0,0,0
16,35,1,1,1,1100,1,0,2,0,42,996,0,1,2,0,0,0,93,0
16,55,1,1,1,1617,1,0,1,0,42,0,0,1,0,0,0,0,93,0
16,83,1,1,1,2325,7,0,1,0,42,350,0,1,1,0,0,1,0,0
16,110,1,1,1,1527,6,0,1,0,42,192,0,1,1,0,9,1,0,0
16,139,1,1,1,1920,3,0,1,1,42,38,0,1,1,6,9,1,0,0
16,185,2,1,10,2202,1,0,1,1,42,0,0,1,1,0,0,0,0,0
16,193,1,2,10,1846,7,0,1,0,42,995,0,1,1,0,9,1,0,0
17,110,1,1,1,1315,7,0,1,0,42,0,0,2,1,0,96,0,99,0
17,150,2,1,1,1322,3,0,1,0,42,999,0,1,0,6,0,0,0,0
17,202,2,1,1,555,4,0,1,0,42,0,0,1,0,6,0,0,99,0
17,270,1,1,1,4,7,0,1,0,42,996,0,1,1,0,0,0,99,2
17,272,2,1,1,2036,1,0,2,0,42,45,0,1,2,0,99,1,99,99
17,287,1,2,10,114,4,0,1,0,42,996,0,1,0,0,0,0,99,0
17,392,1,1,1,1525,6,0,1,1,42,0,0,1,0,6,0,0,0,0
17,447,2,1,1,1712,1,0,1,0,42,996,0,2,0,0,0,0,0,0
17,456,2,1,4,709,1,0,1,1,42,0,0,1,0,0,0,0,99,1
17,505,2,1,1,1517,6,0,1,0,42,997,0,2,0,0,98,0,0,0
17,560,1,1,1,1337,5,0,1,0,42,996,0,1,0,0,0,0,99,0
17,616,1,1,1,37,2,0,1,1,42,0,0,1,1,6,99,0,0,0
17,672,1,1,1,1023,1,0,1,0,42,995,0,1,0,0,0,0,99,99
17,679,1,1,2,410,7,0,1,0,42,0,0,1,1,0,1,0,99,0
17,727,2,1,1,1208,7,0,1,0,42,0,0,1,1,0,98,0,0,0
17,736,1,1,2,1946,5,0,1,1,42,119,0,1,1,0,99,1,99,99
17,747,2,2,2,2145,3,0,1,1,42,996,0,1,0,0,0,0,0,0
17,760,1,2,1,59,3,0,1,1,42,88,0,1,1,0,9,1,99,0
17,780,2,2,1,1818,4,0,2,0,42,996,0,1,2,0,0,0,0,0
17,787,2,1,1,537,6,0,1,1,42,0,0,1,0,6,0,0,0,0
17,899,1,1,1,219,1,0,1,1,42,141,0,2,1,0,9,1,0,0
17,920,8,1,1,1610,5,0,1,0,42,996,0,1,0,0,98,0,0,0
18,36,1,1,10,1615,1,0,1,1,42,280,0,1,1,0,99,1,0,0
18,92,2,1,1,1457,7,0,1,0,42,0,0,1,0,6,0,0,0,0
18,125,8,1,5,2152,3,0,1,1,42,996,0,1,0,6,0,0,0,0
18,131,1,1,10,350,2,0,1,1,42,20,0,1,1,0,99,1,0,0
18,218,2,1,10,1600,5,0,1,0,42,0,0,1,1,6,0,0,0,0
18,228,2,2,1,1920,2,0,1,1,42,996,0,2,0,0,0,0,0,0
18,234,1,1,1,1747,4,0,1,0,42,0,0,1,0,6,0,0,0,0
18,308,2,1,1,602,5,0,1,1,42,0,300,1,0,0,9,0,0,0
18,343,1,2,1,1320,6,0,1,0,42,996,0,1,0,0,0,0,0,0
18,366,1,1,1,630,4,0,1,0,42,0,0,1,1,0,0,0,0,0
18,388,1,1,1,255,7,0,1,1,42,996,0,1,1,0,99,0,0,0
18,404,2,1,1,844,5,0,1,1,42,996,0,1,1,0,0,0,0,0
18,423,1,1,1,143,1,0,1,0,42,140,0,1,0,0,9,1,0,0
18,444,1,1,1,1600,7,0,1,1,42,996,0,1,1,0,99,0,0,0
18,459,1,1,2,730,5,0,1,0,42,996,0,1,1,0,99,0,0,0
18,466,1,3,1,1249,4,0,1,0,42,996,0,1,1,0,0,0,0,0
18,474,2,1,1,825,6,0,1,0,42,0,0,1,0,5,99,0,0,0
18,548,1,22,1,1518,5,0,2,1,42,996,0,2,2,0,99,0,3,0
18,610,2,1,1,1020,4,0,1,0,42,0,0,1,0,6,0,0,0,0
18,627,1,1,1,1717,3,0,1,0,42,997,0,1,1,0,0,0,0,0
18,652,2,1,1,804,4,0,1,0,42,996,0,2,0,0,0,0,0,0
18,657,1,1,10,2206,6,0,1,0,42,0,0,2,0,0,0,0,0,0
18,666,1,1,1,1805,2,0,1,0,42,0,0,1,0,0,0,0,0,0
18,690,2,2,2,1112,5,0,1,1,42,996,0,2,0,0,0,0,0,0
18,738,3,1,1,832,6,0,1,1,42,0,0,1,0,6,0,0,0,0
18,744,1,1,1,1403,4,0,1,0,42,996,0,1,0,0,0,0,0,0
18,753,1,1,10,1000,7,0,1,1,42,996,0,1,1,0,99,0,0,0
18,778,1,1,10,1052,5,0,1,1,42,0,0,1,1,0,0,0,0,0
19,7,2,1,1,1558,6,0,2,0,42,0,0,1,0,6,0,0,0,0
19,67,1,1,1,1905,5,0,1,0,42,0,0,1,1,6,1,0,0,0
19,81,2,1,1,1642,3,0,1,0,42,262,0,1,1,0,99,1,96,0
19,91,1,1,1,2317,5,0,1,0,42,996,0,1,0,6,0,0,0,0
19,122,1,1,1,2213,1,0,1,0,42,996,0,1,1,0,99,0,99,99
19,142,2,1,1,1113,4,0,1,0,42,996,0,1,0,0,0,0,0,0
19,270,1,1,10,1121,3,0,1,0,42,0,0,1,1,6,99,0,99,0
20,5,1,1,1,2203,1,0,1,1,42,211,0,1,0,0,9,1,0,0
20,99,1,1,1,1653,5,0,1,0,42,100,0,2,1,0,9,1,93,0
20,133,1,1,1,2345,7,0,2,1,42,996,0,1,2,0,9,1,0,0
20,178,1,1,1,1315,3,0,1,0,42,0,0,2,0,0,0,0,0,7
20,245,3,1,1,1330,5,0,1,0,42,996,0,2,0,0,0,0,0,0
20,286,1,1,1,1800,1,0,1,0,42,996,0,1,1,0,9,1,0,0
20,303,1,1,1,640,6,0,1,0,42,996,0,1,0,0,0,0,12,"01, 02"
21,38,1,2,1,1923,1,0,1,1,42,996,0,2,1,0,0,1,0,0
21,41,2,1,10,900,2,0,1,1,42,996,0,1,0,6,0,0,0,0
21,43,1,2,10,1948,2,0,2,0,42,996,0,2,2,0,9,1,93,0
21,45,2,1,10,1843,7,0,1,0,42,0,0,2,1,0,0,0,0,0
21,69,2,1,10,2040,1,0,1,0,42,996,0,2,0,0,0,0,0,0
21,84,2,1,10,1314,1,0,1,1,42,996,0,1,0,0,0,0,0,0
21,136,2,1,1,1749,3,0,1,0,42,0,0,1,0,0,0,0,0,0
21,149,1,1,10,1342,7,0,1,0,42,996,0,2,1,0,0,0,0,0
21,151,1,2,1,1232,7,0,3,0,42,996,0,2,0,0,0,0,93,0
21,187,1,1,1,1220,4,0,1,0,42,996,0,1,0,0,0,0,93,6
21,190,1,1,1,1047,6,0,1,0,42,0,0,1,0,0,0,0,93,0
21,201,1,1,1,1600,5,0,1,1,42,321,367,1,1,0,99,1,0,0
21,210,5,1,1,1239,3,0,2,0,42,0,0,1,0,6,0,0,0,0
21,228,1,1,1,458,7,0,1,0,42,145,417,1,1,0,9,1,0,0
21,257,2,1,1,1928,6,0,1,0,42,0,0,2,0,0,0,0,9,0
21,273,2,1,1,1749,4,0,1,0,42,996,0,1,0,0,0,0,0,0
21,283,1,2,10,1945,2,0,1,0,42,996,0,2,1,0,9,1,0,0
21,317,2,1,5,545,7,0,1,0,42,0,0,1,1,6,0,0,0,0
21,372,2,1,1,1401,1,0,1,0,42,0,0,2,0,0,0,0,0,0
21,374,1,1,5,725,6,0,1,0,42,0,0,1,1,0,0,0,0,0
21,388,1,1,1,2337,6,0,1,0,42,133,0,1,1,0,9,1,0,0
21,391,2,1,10,1109,7,0,1,0,42,0,189,1,1,0,0,0,0,0
21,435,2,1,1,857,5,0,1,0,42,996,0,1,0,0,0,0,0,0
21,454,1,1,1,738,7,0,1,0,42,0,0,1,1,0,99,1,99,0
21,548,2,1,1,718,3,0,1,0,42,996,0,2,0,0,0,0,0,0
21,638,1,2,10,19,7,0,1,0,42,195,352,2,1,8,9,1,0,0
21,694,1,1,1,1005,6,0,1,0,42,996,0,1,1,0,0,0,93,0
22,228,1,2,10,244,1,0,1,0,42,996,0,2,1,0,9,1,99,0
22,267,1,1,1,1948,1,0,1,1,42,153,0,1,1,0,9,1,99,99
22,282,1,1,1,1205,5,0,1,0,42,995,0,1,1,0,99,0,99,0
22,286,1,1,1,1130,5,0,1,0,42,0,0,1,1,6,0,0,17,0
22,317,1,1,1,2058,3,0,1,0,42,997,0,1,1,0,9,1,3,0
22,407,2,1,1,2147,6,0,1,0,42,0,0,1,0,0,0,0,0,0
22,426,2,1,1,745,3,0,1,0,42,0,0,2,0,0,0,0,0,0
22,502,2,1,1,1516,2,0,1,1,42,0,0,2,0,0,0,0,0,0
22,550,1,1,1,1634,1,0,1,0,42,0,0,1,0,0,99,0,99,0
22,625,1,2,1,1823,5,0,1,0,42,996,0,1,0,0,99,0,3,0
22,665,1,1,2,1545,3,0,1,0,42,996,0,1,1,6,99,0,99,1
22,665,1,2,2,1545,3,0,1,0,42,996,0,2,1,6,99,0,99,1
23,8,1,1,1,1616,3,0,1,0,42,0,0,2,0,0,0,0,0,2
23,22,2,1,1,1014,2,0,1,0,42,2,0,2,0,0,0,1,0,0
23,26,1,1,1,1343,7,0,1,1,42,0,0,1,1,0,0,0,99,0
23,73,1,1,1,1911,1,0,1,0,42,220,124,2,1,0,9,1,0,0
24,20,1,1,1,2116,2,0,1,0,42,996,0,1,0,0,0,0,0,0
24,65,2,1,10,927,4,0,1,0,42,996,0,1,0,6,0,0,0,0
24,73,1,4,10,822,5,0,1,0,42,996,0,1,0,0,0,0,0,0
24,74,1,1,1,2247,3,0,1,0,42,996,0,1,0,6,0,0,0,0
24,100,4,1,10,2039,5,0,1,1,42,996,0,1,0,0,0,0,0,0
24,108,2,1,10,1345,4,0,1,0,42,996,0,2,0,0,0,0,0,0
24,161,2,1,1,1348,4,0,1,0,42,996,0,1,0,0,0,0,99,0
24,170,1,2,1,2350,7,0,1,1,42,0,0,1,1,0,9,1,93,0
24,181,1,1,2,1257,7,0,1,0,42,0,0,1,1,0,9,1,0,0
24,202,4,1,1,135,5,0,1,1,42,996,0,1,0,6,0,0,99,0
24,203,2,1,1,1432,7,0,1,0,42,995,0,1,0,6,0,0,0,0
24,248,1,1,1,725,2,0,1,0,42,996,0,1,0,6,0,0,9,0
24,254,2,1,1,1156,1,0,1,0,42,996,0,1,0,0,0,0,0,0
24,318,1,1,1,1627,6,0,1,0,42,30,0,1,1,0,9,1,0,0
24,389,2,1,1,513,4,0,1,1,42,996,0,1,0,0,0,0,0,0
24,392,1,3,98,1305,5,0,2,0,42,0,0,2,2,0,0,0,0,0
24,429,1,1,1,1342,7,0,1,1,42,0,0,1,1,0,99,0,0,0
25,60,1,1,1,2345,5,0,1,0,42,995,0,1,0,6,98,0,96,0
25,79,1,1,10,1920,7,0,1,0,42,995,0,1,0,0,98,0,0,0
25,129,2,1,1,1709,1,0,1,0,42,999,0,1,1,0,98,0,99,0
25,247,1,1,1,1400,7,0,1,1,42,996,0,1,1,0,98,0,0,0
26,101,2,1,10,810,6,0,1,0,42,997,0,1,1,0,0,0,0,0
26,141,1,1,10,2019,1,0,1,1,42,210,0,1,1,0,9,1,0,0
26,159,1,2,10,935,6,0,1,0,42,996,0,1,1,0,0,0,0,0
26,207,2,1,4,1608,5,0,1,1,42,996,0,2,0,0,0,0,0,0
26,228,2,1,1,1533,5,0,1,0,42,0,0,1,0,0,0,0,0,0
26,272,1,2,1,143,6,0,2,0,42,996,0,1,0,0,9,1,0,0
26,294,2,1,1,2308,7,0,1,0,42,996,0,1,0,0,0,0,0,0
26,297,2,1,1,2109,3,0,1,1,42,0,0,1,1,0,99,0,0,0
26,320,1,2,1,2015,1,0,1,0,42,996,0,1,1,0,9,1,0,0
26,342,1,2,10,2010,7,0,1,0,42,996,0,1,1,0,9,1,0,0
26,349,1,6,1,1640,5,0,1,0,42,996,0,2,1,0,99,0,99,0
26,397,1,2,1,523,2,0,1,0,42,996,0,1,1,0,99,0,99,0
26,461,3,1,1,1558,2,0,1,0,42,996,0,1,0,0,0,0,0,0
26,461,4,1,1,1558,2,0,1,0,42,996,0,2,0,0,0,0,0,0
26,476,1,3,10,425,1,0,1,0,42,996,0,2,1,0,9,1,0,0
26,553,1,2,1,1830,1,0,1,1,42,996,0,1,1,0,98,0,1,0
26,592,1,1,1,2042,6,0,1,1,42,210,0,1,0,6,9,1,0,0
26,600,1,1,1,714,1,0,1,0,42,0,0,1,0,0,9,1,0,0
26,618,2,2,1,1607,4,0,2,0,42,996,0,2,2,0,99,0,99,0
26,701,1,1,10,1735,5,0,1,0,42,996,0,1,1,6,99,0,99,0
26,746,1,1,2,520,3,0,1,0,42,996,0,2,0,0,0,0,0,0
26,894,5,2,1,1400,5,0,1,0,42,996,0,1,0,0,99,0,99,0
26,909,2,1,10,657,5,0,1,0,42,0,0,1,0,0,0,0,0,0
26,911,46,1,4,915,6,0,1,1,42,996,0,2,0,0,99,0,99,1
27,76,1,4,1,503,3,0,1,0,42,996,0,2,1,6,99,0,0,0
27,119,2,2,2,2159,7,0,2,0,42,996,0,1,0,0,0,0,0,0
27,139,1,1,1,1423,5,0,1,0,42,244,0,2,1,0,9,1,0,0
27,221,2,1,1,1521,5,0,1,0,42,24,0,1,0,6,9,1,1,0
27,264,2,2,10,2032,4,0,1,0,42,996,0,2,0,0,99,0,0,0
27,270,1,4,1,500,1,0,1,1,42,996,0,1,0,0,99,0,99,0
27,311,1,1,1,1500,7,0,1,1,42,0,0,2,1,0,98,0,0,0
28,21,1,1,1,649,7,0,1,0,42,996,0,1,1,6,0,0,96,0
28,67,1,1,2,1337,6,0,2,1,42,996,0,1,0,6,0,0,96,0
28,87,1,2,1,52,7,0,1,0,42,20,0,1,1,0,9,1,96,0
28,90,1,2,2,617,3,0,1,1,42,996,0,2,0,0,0,0,96,0
28,100,1,2,2,1253,2,0,1,0,42,996,0,2,1,0,0,0,96,0
28,118,2,2,1,2134,1,0,1,0,42,996,0,1,1,0,99,0,96,0
28,133,1,1,1,1205,4,0,1,0,42,996,0,2,0,6,0,0,96,0
28,133,2,1,1,1205,4,0,1,0,42,996,0,1,1,0,0,0,96,0
28,148,1,1,1,1550,5,0,1,0,42,996,0,1,0,6,0,0,96,0
28,184,1,1,1,1328,4,0,3,0,42,0,0,1,3,0,0,0,96,0
28,191,1,2,2,2115,6,0,1,0,42,0,0,1,1,0,99,0,96,0
28,266,1,2,1,236,7,0,1,0,42,996,0,1,1,0,99,0,96,0
28,347,2,1,1,1854,2,0,1,0,42,172,603,2,1,0,99,1,96,0
28,452,2,1,1,1944,4,0,2,0,42,999,0,2,1,6,99,0,96,0
28,458,3,1,1,1400,2,0,1,0,42,996,0,1,0,6,0,0,96,0
28,512,1,1,1,919,2,0,1,0,42,0,605,2,1,0,99,0,96,0
28,531,1,1,1,1039,4,0,1,0,42,996,0,1,1,0,0,0,96,0
28,589,1,1,1,2043,6,0,1,0,42,158,0,2,1,0,9,1,96,0
29,52,2,1,1,525,7,0,1,0,42,0,0,1,1,0,98,0,0,0
29,152,6,1,1,1505,4,0,2,0,42,0,0,1,0,0,98,0,0,0
29,154,1,1,1,1810,7,0,1,0,42,278,0,1,1,0,98,1,0,0
29,177,1,1,1,2015,7,0,1,0,42,0,605,1,1,0,98,0,0,3
29,255,1,1,10,1253,6,0,2,0,42,996,0,1,0,0,98,0,0,6
29,298,1,2,1,306,7,0,1,1,42,996,0,2,1,0,9,0,0,0
29,325,1,1,10,845,7,0,1,0,42,0,0,2,1,0,98,0,0,0
29,339,1,1,1,2110,4,0,1,0,42,47,367,1,1,0,9,1,0,0
29,505,1,1,1,1615,6,0,1,0,42,0,0,1,0,0,98,0,0,0
29,533,2,3,10,1655,7,0,1,0,42,996,0,1,1,0,0,0,0,0
29,603,2,2,1,1505,4,0,2,1,42,996,0,1,1,0,98,0,0,0
29,643,1,1,2,915,3,0,2,1,42,0,0,2,0,0,0,0,0,0
29,665,1,1,10,1630,5,0,1,0,42,996,0,1,1,0,98,0,0,0
29,691,1,1,1,1520,2,0,1,0,42,0,0,1,0,0,98,0,0,0
29,710,2,1,1,1924,2,0,2,0,42,0,0,1,0,5,98,0,0,0
29,741,1,1,1,1913,4,0,1,0,42,996,0,1,0,0,99,0,0,0
29,758,1,2,2,52,3,0,1,1,42,996,0,1,0,0,98,0,0,0
29,814,2,1,1,1928,5,0,1,0,42,996,0,1,0,0,99,0,0,0
30,19,3,1,6,1458,7,0,1,1,42,996,0,1,0,6,0,0,0,1
30,81,1,1,1,1500,6,0,1,1,42,320,0,1,1,0,9,1,0,0
30,90,1,3,1,935,2,0,1,0,42,0,0,1,1,0,2,0,10,0
30,142,1,1,2,148,7,0,1,0,42,201,0,1,1,0,9,1,0,3
30,144,1,1,1,0,7,0,1,0,42,249,0,1,1,0,9,1,0,0
30,154,1,1,10,2005,7,0,1,0,42,311,0,1,1,0,9,1,99,0
31,46,1,1,1,1510,6,0,1,0,42,301,0,2,1,0,96,1,0,0
31,78,2,1,1,645,1,0,1,0,42,0,0,1,1,99,0,0,0,0
31,183,2,1,10,545,3,0,2,0,42,0,0,1,1,0,99,0,0,0
31,192,2,1,1,1720,7,0,1,0,42,996,0,1,0,6,0,0,0,0
31,202,2,1,1,646,1,0,1,0,42,996,0,2,0,0,0,0,0,0
32,39,2,1,1,1438,7,0,1,1,42,996,0,1,0,0,0,0,0,0
32,93,1,2,1,820,7,0,1,0,42,996,0,2,1,0,0,0,0,0
32,108,5,1,1,2050,1,0,2,1,42,996,0,2,0,0,0,0,0,0
32,171,1,3,1,2040,7,0,1,0,42,996,0,2,0,0,0,0,0,0
32,187,2,1,1,1550,4,0,1,1,42,0,0,2,0,0,0,0,0,0
32,206,1,7,1,1926,6,0,1,0,42,996,0,1,0,0,0,0,1,0
32,215,2,1,1,1944,4,0,1,0,42,0,0,1,0,6,0,0,0,0
32,235,1,1,10,1655,7,0,3,0,42,40,0,1,3,0,0,1,0,0
33,11,1,2,1,2050,6,0,1,1,42,996,0,2,1,0,0,0,99,0
34,60,1,1,10,902,4,0,1,0,42,996,0,2,1,0,0,0,93,0
34,96,1,1,1,1917,5,0,1,1,42,0,0,2,1,0,0,0,0,0
34,136,1,2,1,2305,6,0,2,1,42,996,0,1,0,0,0,0,93,0
34,171,1,1,1,1035,3,0,1,0,42,0,0,1,0,0,0,0,0,0
34,199,2,1,1,1551,3,0,1,0,42,996,0,1,0,99,0,0,0,0
34,323,1,1,1,120,6,0,1,0,42,996,0,1,1,0,0,0,93,0
34,353,2,1,1,928,1,0,1,1,42,996,0,1,1,0,0,0,0,0
34,384,2,1,1,604,3,0,1,0,42,0,167,2,1,0,99,0,0,0
34,474,1,1,1,2329,3,0,1,0,42,0,0,1,0,0,99,0,0,0
34,485,2,3,1,300,1,0,1,0,42,996,0,1,1,0,99,0,0,0
34,508,1,1,2,1954,4,0,1,0,42,996,0,2,0,0,0,0,0,0
35,43,2,2,1,2238,1,0,1,1,42,996,0,2,0,0,0,0,0,0
35,72,2,2,1,527,1,0,2,0,42,996,0,1,0,6,0,0,0,0
35,87,2,1,1,2154,7,0,1,0,42,996,0,2,0,0,0,0,98,0
35,223,1,1,1,1929,6,0,1,0,42,996,0,1,1,6,0,0,93,0
35,241,2,2,1,1608,4,0,1,0,42,996,0,1,1,0,0,1,93,0
35,249,1,4,1,731,2,0,1,0,42,0,0,2,1,0,2,0,93,0
36,140,1,1,10,2256,4,0,1,0,42,10,0,1,0,0,9,1,17,0
36,149,2,1,1,1245,5,0,1,0,42,995,0,1,0,0,0,0,0,0
36,172,1,1,1,400,1,0,1,1,42,180,0,1,1,0,0,1,0,0
36,261,1,1,1,1427,5,0,1,1,42,995,0,1,1,6,0,0,0,0
36,344,1,1,10,700,2,0,1,0,42,110,0,1,1,0,0,1,0,0
36,349,2,1,1,1555,4,0,1,0,42,0,0,1,0,6,0,0,0,0
36,353,3,1,1,1334,4,0,1,0,42,995,0,1,0,6,0,0,0,0
36,366,1,1,1,1025,2,0,1,0,42,995,0,1,0,6,0,0,0,0
36,389,3,1,2,435,1,0,1,1,42,995,0,1,0,0,0,0,0,0
36,396,2,5,1,1806,4,0,3,1,42,0,0,2,3,0,0,0,0,0
36,433,1,1,1,148,6,0,1,1,42,995,0,1,0,0,0,0,0,0
36,433,1,2,1,148,6,0,1,1,42,996,0,1,0,0,0,0,0,0
36,501,1,1,1,148,4,0,1,0,42,995,0,1,1,6,0,0,17,0
36,556,1,1,1,436,1,0,1,0,42,0,0,1,1,0,0,0,0,0
36,567,2,2,1,2056,7,0,1,0,42,996,0,1,1,0,9,1,0,0
36,583,2,1,1,1351,1,0,1,1,42,995,0,2,0,0,0,0,0,0
36,584,1,1,1,1735,7,0,1,0,42,210,0,1,0,0,9,1,0,0
36,655,1,1,1,1718,2,0,1,0,42,995,0,1,0,0,0,0,0,0
